"9908.85,9876.40,9984.57,10032.57"
"10032.57,9908.85,9876.40,10155.10"
"10155.10,10032.57,9908.85,10306.75"
"10306.75,10155.10,10032.57,10252.15"
"10252.15,10306.75,10155.10,10305.43"
"10305.43,10252.15,10306.75,10386.52"
"10386.52,10305.43,10252.15,10528.69"
"10528.69,10386.52,10305.43,10512.48"
"10512.48,10528.69,10386.52,10616.24"
"10616.24,10512.48,10528.69,10592.72"
"10592.72,10616.24,10512.48,10743.55"
"10743.55,10592.72,10616.24,10855.82"
"10855.82,10743.55,10592.72,10926.91"
"10926.91,10855.82,10743.55,10942.75"
"10942.75,10926.91,10855.82,10959.71"
"10959.71,10942.75,10926.91,10886.42"
"10886.42,10959.71,10942.75,10880.20"
"10880.20,10886.42,10959.71,10924.50"
"10924.50,10880.20,10886.42,10909.31"
"10909.31,10924.50,10880.20,11167.04"
"11167.04,10909.31,10924.50,11399.83"
"11399.83,11167.04,10909.31,11565.25"
"11565.25,11399.83,11167.04,11528.27"
"11528.27,11565.25,11399.83,11327.71"
"11327.71,11528.27,11565.25,11010.59"
"11010.59,11327.71,11528.27,10945.35"
"10945.35,11010.59,11327.71,11246.71"
"11246.71,10945.35,11010.59,11012.40"
"11012.40,11246.71,10945.35,11017.51"
"11017.51,11012.40,11246.71,10973.08"
"10973.08,11017.51,11012.40,10739.45"
"10739.45,10973.08,11017.51,10743.84"
"10743.84,10739.45,10973.08,10869.32"
"10869.32,10743.84,10739.45,10811.86"
"10811.86,10869.32,10743.84,10850.04"
"10850.04,10811.86,10869.32,10705.87"
"10705.87,10850.04,10811.86,10430.66"
"10430.66,10705.87,10850.04,10622.55"
"10622.55,10430.66,10705.87,10646.26"
"10646.26,10622.55,10430.66,10867.11"
"10867.11,10646.26,10622.55,10870.90"
"10870.90,10867.11,10646.26,10750.41"
"10750.41,10870.90,10867.11,10762.16"
"10762.16,10750.41,10870.90,10594.57"
"10594.57,10762.16,10750.41,10618.75"
"10618.75,10594.57,10762.16,10388.19"
"10388.19,10618.75,10594.57,10416.00"
"10416.00,10388.19,10618.75,10550.16"
"10550.16,10416.00,10388.19,10677.38"
"10677.38,10550.16,10416.00,10642.68"
"10642.68,10677.38,10550.16,10561.97"
"10561.97,10642.68,10677.38,10584.48"
"10584.48,10561.97,10642.68,10644.36"
"10644.36,10584.48,10561.97,10587.09"
"10587.09,10644.36,10584.48,10604.44"
"10604.44,10587.09,10644.36,10551.87"
"10551.87,10604.44,10587.09,10341.41"
"10341.41,10551.87,10604.44,10055.65"
"10055.65,10341.41,10551.87,10182.33"
"10182.33,10055.65,10341.41,9923.11"
"9923.11,10182.33,10055.65,9893.99"
"9893.99,9923.11,10182.33,10025.34"
"10025.34,9893.99,9923.11,10031.46"
"10031.46,10025.34,9893.99,10058.46"
"10058.46,10031.46,10025.34,10040.50"
"10040.50,10058.46,10031.46,10066.32"
"10066.32,10040.50,10058.46,10184.52"
"10184.52,10066.32,10040.50,10147.36"
"10147.36,10184.52,10066.32,10235.96"
